# FrameVar file generated by StimulateOpenGL II v.20120902 (0x20120902)
"frameNum" "objNum" "subFrameNum" "objType(0=box,1=ellipse,2=sphere)" "x" "y" "r1" "r2" "phi" "color" "z" "zScaled"
57 12 2 2 1218.07 459.168 80 80 0 1 280.134145 1.34372288
57 13 0 2 332.731 196.438 80 80 0 1 31.7444329 1.03895022
57 13 1 2 330.944 195.603 80 80 0 1 31.6382958 1.03881999
57 13 2 2 329.158 194.768 80 80 0 1 31.5321588 1.03868977
57 14 0 2 5.36628 718.071 80 80 0 1 202.078703 1.24794933
57 14 1 2 1.67655 718.022 80 80 0 1 205.675869 1.25236303
57 14 2 2 -2.01318 717.973 80 80 0 1 209.273036 1.25677673
58 0 0 2 99.4309 589.864 80 80 0 1 110.344655 1.13539222
58 0 1 2 96.3419 594.335 80 80 0 1 112.033816 1.1374648
58 0 2 2 93.2529 598.807 80 80 0 1 113.722976 1.13953739
58 1 0 2 1246.21 551.126 80 80 0 1 194.747079 1.23895347
58 1 1 2 1246.83 552.332 80 80 0 1 199.508576 1.2447958
58 1 2 2 1247.44 553.539 80 80 0 1 204.270073 1.25063813
58 2 0 2 705.841 222.825 80 80 0 1 271.686732 1.33335795
58 2 1 2 706.217 222.156 80 80 0 1 272.953514 1.33491229
58 2 2 2 706.593 221.486 80 80 0 1 274.220295 1.33646662
58 3 0 2 1103.58 -46.1007 80 80 0 1 356.484527 1.43740433
58 3 1 2 1101.71 -48.307 80 80 0 1 361.780822 1.44390285
58 3 2 2 1099.84 -50.5133 80 80 0 1 367.077117 1.45040137
58 4 0 2 476.82 368.037 80 80 0 1 456.15677 1.55970156
58 4 1 2 475.887 368.197 80 80 0 1 458.477666 1.56254928
58 4 2 2 474.955 368.357 80 80 0 1 460.798562 1.56539701
58 5 0 2 1093.67 144.284 80 80 0 1 147.33015 1.18077319
58 5 1 2 1096.27 143.166 80 80 0 1 149.593641 1.18355048
58 5 2 2 1098.86 142.048 80 80 0 1 151.857133 1.18632777
58 6 0 2 -103.888 177.137 80 80 0 1 322.948022 1.39625524
58 6 1 2 -105.288 176.207 80 80 0 1 328.452094 1.4030087
58 6 2 2 -106.689 175.276 80 80 0 1 333.956165 1.40976217
58 7 0 2 839.465 167.739 80 80 0 1 161.521719 1.19818616
58 7 1 2 840.605 163.293 80 80 0 1 163.688086 1.20084428
58 7 2 2 841.744 158.847 80 80 0 1 165.854454 1.2035024
58 8 0 2 59.6879 727.627 80 80 0 1 202.748159 1.24877075
58 8 1 2 56.3718 732.883 80 80 0 1 204.964019 1.25148959
58 8 2 2 53.0557 738.138 80 80 0 1 207.179879 1.25420844
58 9 0 2 962.107 190.693 80 80 0 1 95.872311 1.11763474
58 9 1 2 963.948 189.839 80 80 0 1 96.1344385 1.11795637
58 9 2 2 965.788 188.986 80 80 0 1 96.396566 1.118278
58 10 0 2 1191.86 327.925 80 80 0 1 102.717139 1.1260333
58 10 1 2 1195.01 330.929 80 80 0 1 104.375904 1.12806859
58 10 2 2 1198.17 333.933 80 80 0 1 106.034669 1.13010389
58 11 0 2 -89.5791 88.8025 80 80 0 1 443.619565 1.54431848
58 11 1 2 -90.7195 83.9082 80 80 0 1 449.774975 1.55187114
58 11 2 2 -91.8599 79.0139 80 80 0 1 455.930386 1.55942379
58 12 0 2 1221.39 459.853 80 80 0 1 281.456755 1.34534571
58 12 1 2 1224.71 460.537 80 80 0 1 282.779365 1.34696855
58 12 2 2 1228.03 461.222 80 80 0 1 284.101975 1.34859138
58 13 0 2 327.372 193.934 80 80 0 1 31.4260218 1.03855954
58 13 1 2 325.585 193.099 80 80 0 1 31.3198848 1.03842931
58 13 2 2 323.799 192.264 80 80 0 1 31.2137478 1.03829908
58 14 0 2 -5.70291 717.923 80 80 0 1 212.870203 1.26119043
58 14 1 2 -9.39264 717.874 80 80 0 1 216.467369 1.26560413
58 14 2 2 -13.0824 717.825 80 80 0 1 220.064536 1.27001784
59 0 0 2 90.164 603.278 80 80 0 1 115.412137 1.14160998
59 0 1 2 87.075 607.749 80 80 0 1 117.101297 1.14368257
59 0 2 2 83.986 612.22 80 80 0 1 118.790458 1.14575516
59 1 0 2 1248.06 554.745 80 80 0 1 209.03157 1.25648045
59 1 1 2 1248.67 555.952 80 80 0 1 213.793067 1.26232278
59 1 2 2 1249.29 557.158 80 80 0 1 218.554564 1.26816511
59 2 0 2 706.969 220.817 80 80 0 1 275.487076 1.33802095
59 2 1 2 707.346 220.147 80 80 0 1 276.753858 1.33957529
59 2 2 2 707.722 219.477 80 80 0 1 278.020639 1.34112962
59 3 0 2 1097.98 -52.7196 80 80 0 1 372.373411 1.45689989
59 3 1 2 1096.11 -54.9259 80 80 0 1 377.669706 1.46339841
59 3 2 2 1094.25 -57.1322 80 80 0 1 382.966 1.46989693
59 4 0 2 474.022 368.517 80 80 0 1 463.119458 1.56824473
59 4 1 2 473.09 368.678 80 80 0 1 465.440354 1.57109246
59 4 2 2 472.157 368.838 80 80 0 1 467.761249 1.57394018
59 5 0 2 1101.45 140.929 80 80 0 1 154.120625 1.18910506
59 5 1 2 1104.04 139.811 80 80 0 1 156.384117 1.19188235
59 5 2 2 1106.64 138.693 80 80 0 1 158.647609 1.19465964
59 6 0 2 -108.089 174.345 80 80 0 1 339.460236 1.41651563
59 6 1 2 -109.489 173.415 80 80 0 1 344.964307 1.42326909
59 6 2 2 -110.889 172.484 80 80 0 1 350.468378 1.43002255
59 7 0 2 842.884 154.4 80 80 0 1 168.020821 1.20616052
59 7 1 2 844.024 149.954 80 80 0 1 170.187188 1.20881864
59 7 2 2 845.164 145.508 80 80 0 1 172.353556 1.21147676
59 8 0 2 49.7397 743.394 80 80 0 1 209.395739 1.25692729
59 8 1 2 46.4236 748.649 80 80 0 1 211.611599 1.25964613
59 8 2 2 43.1075 753.905 80 80 0 1 213.82746 1.26236498
59 9 0 2 967.629 188.133 80 80 0 1 96.6586935 1.11859962
59 9 1 2 969.469 187.28 80 80 0 1 96.9208209 1.11892125
59 9 2 2 971.31 186.427 80 80 0 1 97.1829484 1.11924288
59 10 0 2 1201.32 336.938 80 80 0 1 107.693433 1.13213918
59 10 1 2 1204.48 339.942 80 80 0 1 109.352198 1.13417448
59 10 2 2 1207.63 342.946 80 80 0 1 111.010963 1.13620977
59 11 0 2 -93.0002 74.1197 80 80 0 1 462.085796 1.56697644
59 11 1 2 -94.1406 69.2254 80 80 0 1 468.241206 1.57452909
59 11 2 2 -95.281 64.3312 80 80 0 1 474.396617 1.58208174
59 12 0 2 1231.36 461.907 80 80 0 1 285.424585 1.35021422
59 12 1 2 1234.68 462.592 80 80 0 1 286.747195 1.35183705
59 12 2 2 1238 463.277 80 80 0 1 288.069805 1.35345988
59 13 0 2 322.012 191.43 80 80 0 1 31.1076108 1.03816885
59 13 1 2 320.226 190.595 80 80 0 1 31.0014737 1.03803862
59 13 2 2 318.439 189.76 80 80 0 1 30.8953367 1.03790839
59 14 0 2 -16.7721 717.776 80 80 0 1 223.661702 1.27443154
59 14 1 2 -20.4618 717.727 80 80 0 1 227.258869 1.27884524
59 14 2 2 -24.1516 717.677 80 80 0 1 230.856036 1.28325894
60 0 0 2 80.8971 616.692 80 80 0 1 120.479618 1.14782775
60 0 1 2 77.8081 621.163 80 80 0 1 122.168778 1.14990034
60 0 2 2 74.7191 625.634 80 80 0 1 123.857939 1.15197293
60 1 0 2 1249.91 558.365 80 80 0 1 223.316061 1.27400744
60 1 1 2 1250.52 559.571 80 80 0 1 228.077558 1.27984976
60 1 2 2 1251.14 560.778 80 80 0 1 232.839055 1.28569209
60 2 0 2 708.098 218.808 80 80 0 1 279.28742 1.34268395
60 2 1 2 708.474 218.138 80 80 0 1 280.554202 1.34423828
60 2 2 2 708.85 217.469 80 80 0 1 281.820983 1.34579262
60 3 0 2 1092.38 -59.3385 80 80 0 1 388.262295 1.47639545
60 3 1 2 1090.52 -61.5447 80 80 0 1 393.55859 1.48289398
60 3 2 2 1088.65 -63.751 80 80 0 1 398.854884 1.4893925
60 4 0 2 471.225 368.998 80 80 0 1 470.082145 1.57678791
60 4 1 2 470.292 369.158 80 80 0 1 472.403041 1.57963563
60 4 2 2 469.36 369.318 80 80 0 1 474.723937 1.58248336
60 5 0 2 1109.23 137.574 80 80 0 1 160.911101 1.19743693
60 5 1 2 1111.82 136.456 80 80 0 1 163.174593 1.20021422
60 5 2 2 1114.41 135.337 80 80 0 1 165.438084 1.20299151
60 6 0 2 -112.289 171.553 80 80 0 1 355.97245 1.43677601
60 6 1 2 -113.689 170.623 80 80 0 1 361.476521 1.44352947
60 6 2 2 -115.089 169.692 80 80 0 1 366.980592 1.45028294
60 7 0 2 846.304 141.062 80 80 0 1 174.519923 1.21413487
60 7 1 2 847.443 136.616 80 80 0 1 176.68629 1.21679299
60 7 2 2 848.583 132.17 80 80 0 1 178.852657 1.21945111
60 8 0 2 39.7914 759.16 80 80 0 1 216.04332 1.26508383
60 8 1 2 36.4754 764.415 80 80 0 1 218.25918 1.26780267
60 8 2 2 33.1593 769.671 80 80 0 1 220.47504 1.27052152
60 9 0 2 973.151 185.574 80 80 0 1 97.4450759 1.11956451
60 9 1 2 974.991 184.72 80 80 0 1 97.7072034 1.11988614
60 9 2 2 976.832 183.867 80 80 0 1 97.9693309 1.12020777
60 10 0 2 1210.78 345.951 80 80 0 1 112.669728 1.13824506
60 10 1 2 1213.94 348.955 80 80 0 1 114.328492 1.14028036
60 10 2 2 1217.09 351.959 80 80 0 1 115.987257 1.14231565
60 11 0 2 -96.4214 59.4369 80 80 0 1 480.552027 1.58963439
60 11 1 2 -97.5618 54.5426 80 80 0 1 486.707438 1.59718704
60 11 2 2 -98.7021 49.6484 80 80 0 1 492.862848 1.60473969
60 12 0 2 1241.32 463.962 80 80 0 1 289.392415 1.35508272
60 12 1 2 1244.65 464.647 80 80 0 1 290.715025 1.35670555
60 12 2 2 1247.97 465.332 80 80 0 1 292.037636 1.35832839
60 13 0 2 316.653 188.926 80 80 0 1 30.7891997 1.03777816
60 13 1 2 314.866 188.091 80 80 0 1 30.6830627 1.03764793
60 13 2 2 313.08 187.256 80 80 0 1 30.5769257 1.0375177
60 14 0 2 -27.8413 717.628 80 80 0 1 234.453202 1.28767264
60 14 1 2 -31.531 717.579 80 80 0 1 238.050369 1.29208634
60 14 2 2 -35.2208 717.53 80 80 0 1 241.647535 1.29650004
61 0 0 2 71.6302 630.105 80 80 0 1 125.547099 1.15404552
61 0 1 2 68.5412 634.576 80 80 0 1 127.23626 1.15611811
61 0 2 2 65.4522 639.048 80 80 0 1 128.92542 1.1581907
61 1 0 2 1251.75 561.984 80 80 0 1 237.600552 1.29153442
61 1 1 2 1252.37 563.19 80 80 0 1 242.362048 1.29737675
61 1 2 2 1252.99 564.397 80 80 0 1 247.123545 1.30321907
61 2 0 2 709.227 216.799 80 80 0 1 283.087764 1.34734695
61 2 1 2 709.603 216.13 80 80 0 1 284.354546 1.34890128
61 2 2 2 709.979 215.46 80 80 0 1 285.621327 1.35045562
61 3 0 2 1086.79 -65.9573 80 80 0 1 404.151179 1.49589102
61 3 1 2 1084.92 -68.1636 80 80 0 1 409.447474 1.50238954
61 3 2 2 1083.06 -70.3699 80 80 0 1 414.743768 1.50888806
61 4 0 2 468.428 369.479 80 80 0 1 477.044833 1.58533108
61 4 1 2 467.495 369.639 80 80 0 1 479.365729 1.58817881
61 4 2 2 466.563 369.799 80 80 0 1 481.686624 1.59102653
61 5 0 2 1117.01 134.219 80 80 0 1 167.701576 1.20576881
61 5 1 2 1119.6 133.101 80 80 0 1 169.965068 1.2085461
61 5 2 2 1122.19 131.982 80 80 0 1 172.22856 1.21132339
61 6 0 2 -116.489 168.762 80 80 0 1 372.484663 1.4570364
61 6 1 2 -117.889 167.831 80 80 0 1 377.988735 1.46378986
61 6 2 2 -119.289 166.9 80 80 0 1 383.492806 1.47054332
61 7 0 2 849.723 127.724 80 80 0 1 181.019025 1.22210923
61 7 1 2 850.863 123.278 80 80 0 1 183.185392 1.22476735
61 7 2 2 852.003 118.832 80 80 0 1 185.351759 1.22742547
61 8 0 2 29.8432 774.926 80 80 0 1 222.6909 1.27324037
61 8 1 2 26.5272 773.025 80 80 0 1 228.068094 1.27983815
61 8 2 2 23.2111 771.123 80 80 0 1 233.445287 1.28643594
61 9 0 2 978.672 183.014 80 80 0 1 98.2314584 1.1205294
61 9 1 2 980.513 182.161 80 80 0 1 98.4935859 1.12085103
61 9 2 2 982.354 181.308 80 80 0 1 98.7557134 1.12117265
61 10 0 2 1220.24 354.963 80 80 0 1 117.646022 1.14435095
61 10 1 2 1223.4 357.968 80 80 0 1 119.304787 1.14638624
61 10 2 2 1226.55 360.972 80 80 0 1 120.963551 1.14842154
61 11 0 2 -99.8425 44.7541 80 80 0 1 499.018259 1.61229234
61 11 1 2 -100.983 39.8599 80 80 0 1 505.173669 1.61984499
61 11 2 2 -102.123 34.9656 80 80 0 1 511.32908 1.62739764
61 12 0 2 1251.29 466.016 80 80 0 1 293.360246 1.35995122
61 12 1 2 1254.61 466.701 80 80 0 1 294.682856 1.36157406
61 12 2 2 1257.93 467.386 80 80 0 1 296.005466 1.36319689
61 13 0 2 311.294 186.422 80 80 0 1 30.4707886 1.03738747
61 13 1 2 309.507 185.587 80 80 0 1 30.3646516 1.03725724
61 13 2 2 307.721 184.752 80 80 0 1 30.2585146 1.03712701
61 14 0 2 -38.9105 717.481 80 80 0 1 245.244702 1.30091374
61 14 1 2 -42.6002 717.432 80 80 0 1 248.841869 1.30532745
61 14 2 2 -46.29 717.382 80 80 0 1 252.439035 1.30974115
62 0 0 2 62.3633 643.519 80 80 0 1 130.61458 1.16026329
62 0 1 2 59.2743 647.99 80 80 0 1 132.303741 1.16233588
62 0 2 2 56.1853 652.461 80 80 0 1 133.992901 1.16440847
62 1 0 2 1253.6 565.603 80 80 0 1 251.885042 1.3090614
62 1 1 2 1254.22 566.81 80 80 0 1 256.646539 1.31490373
62 1 2 2 1254.83 568.016 80 80 0 1 261.408036 1.32074606
62 2 0 2 710.355 214.79 80 80 0 1 286.888108 1.35200995
62 2 1 2 710.732 214.121 80 80 0 1 288.15489 1.35356428
62 2 2 2 711.108 213.451 80 80 0 1 289.421671 1.35511861
62 3 0 2 1081.19 -72.5762 80 80 0 1 420.040063 1.51538658
62 3 1 2 1079.33 -74.7825 80 80 0 1 425.336358 1.5218851
62 3 2 2 1077.46 -76.9888 80 80 0 1 430.632652 1.52838362
62 4 0 2 465.63 369.959 80 80 0 1 484.00752 1.59387426
62 4 1 2 464.698 370.119 80 80 0 1 486.328416 1.59672198
62 4 2 2 463.765 370.28 80 80 0 1 488.649312 1.59956971
62 5 0 2 1124.78 130.864 80 80 0 1 174.492052 1.21410068
62 5 1 2 1127.38 129.746 80 80 0 1 176.755544 1.21687797
62 5 2 2 1129.97 128.627 80 80 0 1 179.019036 1.21965526
62 6 0 2 -120.689 165.97 80 80 0 1 388.996877 1.47729678
62 6 1 2 -122.09 165.039 80 80 0 1 394.500948 1.48405024
62 6 2 2 -123.49 164.108 80 80 0 1 400.005019 1.4908037
62 7 0 2 853.142 114.386 80 80 0 1 187.518127 1.23008359
62 7 1 2 854.282 109.94 80 80 0 1 189.684494 1.23274171
62 7 2 2 855.422 105.494 80 80 0 1 191.850861 1.23539983
62 8 0 2 19.895 769.222 80 80 0 1 238.822481 1.29303372
62 8 1 2 16.579 767.321 80 80 0 1 244.199674 1.2996315
62 8 2 2 13.2629 765.419 80 80 0 1 249.576867 1.30622929
62 9 0 2 984.194 180.454 80 80 0 1 99.0178409 1.12149428
62 9 1 2 986.035 179.601 80 80 0 1 99.2799684 1.12181591
62 9 2 2 987.875 178.748 80 80 0 1 99.5420959 1.12213754
62 10 0 2 1229.7 363.976 80 80 0 1 122.622316 1.15045683
62 10 1 2 1232.86 366.981 80 80 0 1 124.281081 1.15249212
62 10 2 2 1236.01 369.985 80 80 0 1 125.939846 1.15452742
62 11 0 2 -103.264 30.0713 80 80 0 1 517.48449 1.63495029
62 11 1 2 -104.404 25.1771 80 80 0 1 523.639901 1.64250295
62 11 2 2 -105.544 20.2828 80 80 0 1 529.795311 1.6500556
62 12 0 2 1261.26 468.071 80 80 0 1 297.328076 1.36481972
62 12 1 2 1264.58 468.756 80 80 0 1 298.650686 1.36644256
62 12 2 2 1267.9 469.441 80 80 0 1 299.973296 1.36806539
62 13 0 2 305.934 183.918 80 80 0 1 30.1523776 1.03699678
62 13 1 2 304.148 183.083 80 80 0 1 30.0462406 1.03686655
62 13 2 2 302.361 182.248 80 80 0 1 29.9401036 1.03673632
62 14 0 2 -49.9797 717.333 80 80 0 1 256.036202 1.31415485
62 14 1 2 -53.6694 717.284 80 80 0 1 259.633368 1.31856855
62 14 2 2 -57.3591 717.235 80 80 0 1 263.230535 1.32298225
63 0 0 2 53.0964 656.933 80 80 0 1 135.682062 1.16648106
63 0 1 2 50.0074 661.404 80 80 0 1 137.371222 1.16855365
63 0 2 2 46.9184 665.875 80 80 0 1 139.060383 1.17062624
63 1 0 2 1255.45 569.223 80 80 0 1 266.169533 1.32658838
63 1 1 2 1256.07 570.429 80 80 0 1 270.93103 1.33243071
63 1 2 2 1256.68 571.635 80 80 0 1 275.692527 1.33827304
63 2 0 2 711.484 212.782 80 80 0 1 290.688452 1.35667295
63 2 1 2 711.86 212.112 80 80 0 1 291.955234 1.35822728
63 2 2 2 712.237 211.443 80 80 0 1 293.222015 1.35978161
63 3 0 2 1075.6 -79.1951 80 80 0 1 435.928947 1.53488214
63 3 1 2 1073.73 -81.4013 80 80 0 1 441.225242 1.54138066
63 3 2 2 1071.87 -83.6076 80 80 0 1 446.521536 1.54787919
63 4 0 2 462.833 370.44 80 80 0 1 490.970208 1.60241743
63 4 1 2 461.9 370.6 80 80 0 1 493.291104 1.60526516
63 4 2 2 460.968 370.76 80 80 0 1 495.611999 1.60811288
63 5 0 2 1132.56 127.509 80 80 0 1 181.282527 1.22243255
63 5 1 2 1135.15 126.39 80 80 0 1 183.546019 1.22520984
63 5 2 2 1137.75 125.272 80 80 0 1 185.809511 1.22798713
63 6 0 2 -124.89 163.178 80 80 0 1 405.509091 1.49755717
63 6 1 2 -126.29 162.247 80 80 0 1 411.013162 1.50431063
63 6 2 2 -127.69 161.316 80 80 0 1 416.517233 1.51106409
63 7 0 2 856.562 101.048 80 80 0 1 194.017229 1.23805795
63 7 1 2 857.702 96.6017 80 80 0 1 196.183596 1.24071607
63 7 2 2 858.841 92.1556 80 80 0 1 198.349963 1.24337419
63 8 0 2 9.94683 763.518 80 80 0 1 254.954061 1.31282707
63 8 1 2 6.63076 761.616 80 80 0 1 260.331254 1.31942485
63 8 2 2 3.31469 759.715 80 80 0 1 265.708448 1.32602264
63 9 0 2 989.716 177.895 80 80 0 1 99.8042233 1.12245917
63 9 1 2 991.557 177.042 80 80 0 1 100.066351 1.1227808
63 9 2 2 993.397 176.189 80 80 0 1 100.328478 1.12310243
63 10 0 2 1239.16 372.989 80 80 0 1 127.59861 1.15656271
63 10 1 2 1242.32 375.993 80 80 0 1 129.257375 1.15859801
63 10 2 2 1245.47 378.998 80 80 0 1 130.91614 1.1606333
63 11 0 2 -106.685 15.3886 80 80 0 1 535.950721 1.65760825
63 11 1 2 -107.825 10.4943 80 80 0 1 542.106132 1.6651609
63 11 2 2 -108.966 5.60004 80 80 0 1 548.261542 1.67271355
63 12 0 2 1271.22 470.126 80 80 0 1 301.295906 1.36968823
63 12 1 2 1274.55 470.811 80 80 0 1 302.618516 1.37131106
63 12 2 2 1277.87 471.495 80 80 0 1 303.941126 1.3729339
63 13 0 2 300.575 181.414 80 80 0 1 29.8339665 1.03660609
63 13 1 2 298.788 180.579 80 80 0 1 29.7278295 1.03647586
63 13 2 2 297.002 179.744 80 80 0 1 29.6216925 1.03634563
63 14 0 2 -61.0489 717.186 80 80 0 1 266.827701 1.32739595
63 14 1 2 -64.7386 717.137 80 80 0 1 270.424868 1.33180965
63 14 2 2 -68.4283 717.087 80 80 0 1 274.022035 1.33622336
64 0 0 2 43.8295 670.346 80 80 0 1 140.749543 1.17269883
64 0 1 2 40.7405 674.817 80 80 0 1 142.438703 1.17477142
64 0 2 2 37.6515 679.289 80 80 0 1 144.127864 1.176844
64 1 0 2 1257.3 572.842 80 80 0 1 280.454024 1.34411537
64 1 1 2 1257.91 574.048 80 80 0 1 285.215521 1.34995769
64 1 2 2 1258.53 575.255 80 80 0 1 289.977018 1.35580002
64 2 0 2 712.613 210.773 80 80 0 1 294.488796 1.36133595
64 2 1 2 712.989 210.103 80 80 0 1 295.755578 1.36289028
64 2 2 2 713.365 209.434 80 80 0 1 297.022359 1.36444461
64 3 0 2 1070 -85.8139 80 80 0 1 451.817831 1.55437771
64 3 1 2 1068.13 -88.0202 80 80 0 1 457.114126 1.56087623
64 3 2 2 1066.27 -90.2265 80 80 0 1 462.41042 1.56737475
64 4 0 2 460.035 370.92 80 80 0 1 497.932895 1.61096061
64 4 1 2 459.103 371.081 80 80 0 1 500.253791 1.61380833
64 4 2 2 458.17 371.241 80 80 0 1 502.574687 1.61665606
64 5 0 2 1140.34 124.154 80 80 0 1 188.073003 1.23076442
64 5 1 2 1142.93 123.035 80 80 0 1 190.336495 1.23354171
64 5 2 2 1145.52 121.917 80 80 0 1 192.599987 1.236319
64 6 0 2 -129.09 160.386 80 80 0 1 422.021304 1.51781755
64 6 1 2 -130.49 159.455 80 80 0 1 427.525376 1.52457101
64 6 2 2 -131.89 158.524 80 80 0 1 433.029447 1.53132447
64 7 0 2 859.981 87.7095 80 80 0 1 200.516331 1.24603231
64 7 1 2 861.121 83.2635 80 80 0 1 202.682698 1.24869043
64 7 2 2 862.261 78.8174 80 80 0 1 204.849065 1.25134855
64 8 0 2 -0.0013828 757.813 80 80 0 1 271.085641 1.33262042
64 8 1 2 -3.31745 755.912 80 80 0 1 276.462834 1.3392182
64 8 2 2 -6.63352 754.01 80 80 0 1 281.840028 1.34581598
64 9 0 2 995.238 175.335 80 80 0 1 100.590606 1.12342406
64 9 1 2 997.079 174.482 80 80 0 1 100.852733 1.12374569
64 9 2 2 998.919 173.629 80 80 0 1 101.114861 1.12406731
64 10 0 2 1248.62 382.002 80 80 0 1 132.574905 1.16266859
64 10 1 2 1251.78 385.006 80 80 0 1 134.233669 1.16470389
64 10 2 2 1254.93 388.011 80 80 0 1 135.892434 1.16673918
64 11 0 2 -110.106 0.705784 80 80 0 1 554.416953 1.6802662
64 11 1 2 -111.246 -4.18848 80 80 0 1 560.572363 1.68781885
64 11 2 2 -112.387 -9.08274 80 80 0 1 566.727774 1.6953715
64 12 0 2 1281.19 472.18 80 80 0 1 305.263736 1.37455673
64 12 1 2 1284.51 472.865 80 80 0 1 306.586346 1.37617957
64 12 2 2 1287.83 473.55 80 80 0 1 307.908956 1.3778024
64 13 0 2 295.216 178.91 80 80 0 1 29.5155555 1.03621541
64 13 1 2 293.429 178.075 80 80 0 1 29.4094185 1.03608518
64 13 2 2 291.643 177.24 80 80 0 1 29.3032814 1.03595495
64 14 0 2 -72.1181 717.038 80 80 0 1 277.619201 1.34063706
64 14 1 2 -75.8078 716.989 80 80 0 1 281.216368 1.34505076
64 14 2 2 -79.4975 716.94 80 80 0 1 284.813534 1.34946446
65 0 0 2 34.5626 683.76 80 80 0 1 145.817024 1.17891659
65 0 1 2 31.4736 688.231 80 80 0 1 147.506185 1.18098918
65 0 2 2 28.3846 692.702 80 80 0 1 149.195345 1.18306177
65 1 0 2 1259.15 576.461 80 80 0 1 294.738515 1.36164235
65 1 1 2 1259.76 577.668 80 80 0 1 299.500012 1.36748468
65 1 2 2 1260.38 578.874 80 80 0 1 304.261509 1.37332701
65 2 0 2 713.741 208.764 80 80 0 1 298.28914 1.36599895
65 2 1 2 714.118 208.095 80 80 0 1 299.555922 1.36755328
65 2 2 2 714.494 207.425 80 80 0 1 300.822703 1.36910761
65 3 0 2 1064.4 -92.4328 80 80 0 1 467.706715 1.57387327
65 3 1 2 1062.54 -94.6391 80 80 0 1 473.00301 1.58037179
65 3 2 2 1060.67 -96.8454 80 80 0 1 478.299304 1.58687031
65 4 0 2 457.238 371.401 80 80 0 1 504.895583 1.61950378
65 4 1 2 456.306 371.561 80 80 0 1 507.216478 1.62235151
65 4 2 2 455.373 371.721 80 80 0 1 509.537374 1.62519923
65 5 0 2 1148.12 120.799 80 80 0 1 194.863479 1.23909629
65 5 1 2 1150.71 119.68 80 80 0 1 197.12697 1.24187358
65 5 2 2 1153.3 118.562 80 80 0 1 199.390462 1.24465087
65 6 0 2 -133.29 157.594 80 80 0 1 438.533518 1.53807794
65 6 1 2 -134.69 156.663 80 80 0 1 444.037589 1.5448314
65 6 2 2 -136.09 155.733 80 80 0 1 449.541661 1.55158486
65 7 0 2 863.401 74.3713 80 80 0 1 207.015433 1.25400667
65 7 1 2 864.54 69.9253 80 80 0 1 209.1818 1.25666479
65 7 2 2 865.68 65.4792 80 80 0 1 211.348167 1.2593229
65 8 0 2 -9.94959 752.109 80 80 0 1 287.217221 1.35241377
65 8 1 2 -13.2657 750.207 80 80 0 1 292.594414 1.35901155
65 8 2 2 -16.5817 748.306 80 80 0 1 297.971608 1.36560933
65 9 0 2 1000.76 172.776 80 80 0 1 101.376988 1.12438894
65 9 1 2 1002.6 171.923 80 80 0 1 101.639116 1.12471057
65 9 2 2 1004.44 171.069 80 80 0 1 101.901243 1.1250322
65 10 0 2 1258.08 391.015 80 80 0 1 137.551199 1.16877448
65 10 1 2 1261.24 394.019 80 80 0 1 139.209964 1.17080977
65 10 2 2 1264.39 397.023 80 80 0 1 140.868728 1.17284507
65 11 0 2 -113.527 -13.977 80 80 0 1 572.883184 1.70292415
65 11 1 2 -114.667 -18.8713 80 80 0 1 579.038595 1.7104768
65 11 2 2 -115.808 -23.7655 80 80 0 1 585.194005 1.71802945
65 12 0 2 1291.16 474.235 80 80 0 1 309.231566 1.37942523
65 12 1 2 1294.48 474.92 80 80 0 1 310.554176 1.38104807
65 12 2 2 1297.8 475.605 80 80 0 1 311.876786 1.3826709
65 13 0 2 289.856 176.406 80 80 0 1 29.1971444 1.03582472
65 13 1 2 288.07 175.571 80 80 0 1 29.0910074 1.03569449
65 13 2 2 286.283 174.736 80 80 0 1 28.9848704 1.03556426
65 14 0 2 -83.1873 716.891 80 80 0 1 288.410701 1.35387816
65 14 1 2 -86.877 716.841 80 80 0 1 292.007868 1.35829186
65 14 2 2 -90.5667 716.792 80 80 0 1 295.605034 1.36270556
66 0 0 2 25.2957 697.174 80 80 0 1 150.884506 1.18513436
66 0 1 2 22.2067 701.645 80 80 0 1 152.573666 1.18720695
66 0 2 2 19.1177 706.116 80 80 0 1 154.262826 1.18927954
66 1 0 2 1260.99 580.08 80 80 0 1 309.023006 1.37916933
66 1 1 2 1261.61 581.287 80 80 0 1 313.784503 1.38501166
66 1 2 2 1262.23 582.493 80 80 0 1 318.546 1.39085399
66 2 0 2 714.87 206.756 80 80 0 1 302.089484 1.37066194
66 2 1 2 715.246 206.086 80 80 0 1 303.356265 1.37221628
66 2 2 2 715.623 205.416 80 80 0 1 304.623047 1.37377061
66 3 0 2 1058.81 -99.0517 80 80 0 1 483.595599 1.59336883
66 3 1 2 1056.94 -101.258 80 80 0 1 488.891893 1.59986735
66 3 2 2 1055.08 -103.464 80 80 0 1 494.188188 1.60636587
66 4 0 2 454.441 371.882 80 80 0 1 511.85827 1.62804696
66 4 1 2 453.508 372.042 80 80 0 1 514.179166 1.63089468
66 4 2 2 452.576 372.202 80 80 0 1 516.500062 1.63374241
66 5 0 2 1155.89 117.443 80 80 0 1 201.653954 1.24742816
66 5 1 2 1158.48 116.325 80 80 0 1 203.917446 1.25020546
66 5 2 2 1161.08 115.207 80 80 0 1 206.180938 1.25298275
